id,first_name,last_name,age,gender,birth_year,marital_status,education_level,employment_status,occupation,annual_income,household_size,location,full_address,phone_number,email,temperament_type,temperament_description,temperament_traits,country,locale
1671a6e2,Leanne,Lane,25,Female,2001,Married,Bachelor's degree,Employed full-time,Risk manager,66207,2,East Naomi,"350 Moore Street, Clarkeport, W8F 8ZT",+441632 960 298,jlewis@example.org,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
293b70ad,Kevin,Pearce,49,Male,1977,Single,Bachelor's degree,Employed full-time,"Biochemist, clinical",75667,1,Conormouth,"783 Third Close, Evansfort, S1C 1XA",0121 496 0077,maria45@example.net,Pessimistic,"Tends to focus on negative aspects, expects the worst","negative, doubtful, cynical",United Kingdom,en_GB
dbf34e17,Susan,Lloyd,67,Female,1959,Married,Bachelor's degree,Employed part-time,Media buyer,32914,2,West Jennafurt,"465 West Road, Douglastown, N82 0QB",(0115) 4960828,gordon35@example.com,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
9c88f469,Mathew,Phillips,69,Male,1957,Single,"Some college, no degree",Employed full-time,Careers adviser,31772,1,South Darren,"74 Church Gardens, West Kim, LS53 0SZ",+441144960452,fullerbenjamin@example.org,Laid-back,"Relaxed, goes with the flow","relaxed, easygoing, flexible",United Kingdom,en_GB
6a626e0c,Shaun,Williams,73,Male,1953,Married,High school diploma/GED,Retired,,53107,3,Lake Josephine,"28 Mitchell Square, New Jeanbury, L9W 5BZ",+4428 9018 0179,michelle12@example.net,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
e2714fc9,Jeffrey,Smith,82,Male,1944,Widowed,Less than high school,Employed part-time,"Psychotherapist, child",31999,2,Thomaschester,"454 Kirsty Grove, Williamsmouth, WV4V 2ZH",+44191 496 0476,karen42@example.com,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
05d23149,Jay,Waters,87,Male,1939,Divorced,Bachelor's degree,Employed part-time,Housing manager/officer,24557,1,Wattsberg,"324 West Square, Carolineburgh, B7 1ED",(0141) 4960768,carol95@example.com,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
de92778b,Debra,Bond,48,Female,1978,Divorced,Less than high school,Unemployed,,4300,2,East Abigail,"669 Mohammed Avenue, Danielleside, B5K 3HP",020 7946 0137,qparsons@example.com,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
97215a9b,Natasha,Owen,52,Female,1974,Single,High school diploma/GED,Employed full-time,"Horticulturist, amenity",46428,2,South Claire,"208 Carroll Close, Michaelbury, M89 8SP",+44(0)161 4960119,paulpalmer@example.net,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
6f177169,Annette,King,71,Female,1955,Married,"Some college, no degree",Employed full-time,"Teacher, adult education",41248,2,Summerston,"416 Kennedy Lane, South Sylviamouth, G8 0UN",+441164960569,reynoldswilliam@example.net,Calm,"Even-tempered, rarely shows strong emotions","peaceful, composed, steady",United Kingdom,en_GB
8bce5563,Cheryl,Barker,56,Female,1970,Divorced,Bachelor's degree,Homemaker,,68437,1,Boyleland,"944 Hill Terrace, New Maureenfurt, IV4 2DX",(0306)9990102,barnettsheila@example.org,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
a3d5572e,Laura,Wright,20,Female,2006,Single,High school diploma/GED,Employed part-time,"Designer, graphic",38091,1,North Maxland,"308 Deborah Square, New Oliver, E7 8BS",+44113 496 0978,colemanellie@example.com,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
8ccc3a0c,Gerald,Ross,55,Male,1971,Married,High school diploma/GED,Employed full-time,"Conservation officer, nature",42395,1,Leahshire,"340 Williams Square, North Elliotfort, W8F 2QW",+44(0)117 496 0395,bmartin@example.org,Calm,"Even-tempered, rarely shows strong emotions","peaceful, composed, steady",United Kingdom,en_GB
b85e291b,Donald,Robinson,39,Male,1987,Widowed,Master's degree,Employed full-time,Chartered certified accountant,66528,3,Stevenport,"251 Rice Close, Katherineburgh, WN68 3NY",01164960993,benbailey@example.com,Outgoing,"Social, enjoys being around people","social, extroverted, friendly",United Kingdom,en_GB
13a56178,Stanley,Hughes,38,Male,1988,Married,"Some college, no degree",Employed full-time,Energy engineer,71167,2,Port Leonland,"312 North Square, Lake Sianshire, ZE4 2DD",(0115) 4960917,zrogers@example.org,Outgoing,"Social, enjoys being around people","social, extroverted, friendly",United Kingdom,en_GB
09a49b85,Mitchell,Hall,33,Male,1993,Separated,Bachelor's degree,Employed full-time,Data scientist,59872,4,Lake Bryanport,"979 Lake Crescent, Sarahside, B6 7UW",(0131)4960283,igallagher@example.com,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
017c244e,Brian,Barrett,26,Male,2000,Married,"Some college, no degree",Employed full-time,"Secretary, company",32297,3,North Lesley,"286 Kennedy Lane, Lake Lesleyhaven, B73 1BE",+44(0)1632960568,uhayward@example.net,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
d3e50a90,Hannah,Williams,19,Female,2007,Widowed,High school diploma/GED,Employed part-time,Chiropractor,29911,2,Billyfort,"746 Reynolds Lane, New Fionaland, B9 7NL",+44(0)20 74960890,brownamanda@example.org,Outgoing,"Social, enjoys being around people","social, extroverted, friendly",United Kingdom,en_GB
d44ca9d0,Liam,Atkins,73,Male,1953,Divorced,Bachelor's degree,Retired,,25783,2,Sharonville,"431 Williams Square, East Conor, WC8M 2PU",+44151 4960118,curtisroy@example.org,Calm,"Even-tempered, rarely shows strong emotions","peaceful, composed, steady",United Kingdom,en_GB
d423bd16,Cheryl,Williams,89,Female,1937,Married,High school diploma/GED,Retired,,59806,2,West Melanie,"223 North Close, Mauriceburgh, ST9A 8AL",(0151) 496 0969,russellchristine@example.org,Outgoing,"Social, enjoys being around people","social, extroverted, friendly",United Kingdom,en_GB
4be13627,Maria,Thomas,22,Female,2004,Single,High school diploma/GED,Employed part-time,Energy manager,39355,1,North Victoria,"593 Oak Street, North Joe, G5 4HR",028 9018724,marilyn33@example.com,Laid-back,"Relaxed, goes with the flow","relaxed, easygoing, flexible",United Kingdom,en_GB
f059f833,Rita,Andrews,47,Female,1979,Married,Less than high school,Employed full-time,Ceramics designer,31009,3,North Robert,"316 Philip Crescent, South Catherineville, NR1E 3FT",01632 960 170,terenceburns@example.com,Pessimistic,"Tends to focus on negative aspects, expects the worst","negative, doubtful, cynical",United Kingdom,en_GB
058943d9,Francesca,Wong,22,Female,2004,Single,High school diploma/GED,Employed full-time,"Engineer, communications",21129,1,Williamsview,"692 Williams Square, Halltown, S4 6QU",+441632960673,tracey40@example.com,Impulsive,"Acts on instinct, makes quick decisions","spontaneous, instinctive, reactive",United Kingdom,en_GB
2b2b690a,Victoria,Hunter,27,Female,1999,Single,High school diploma/GED,Employed full-time,Physiotherapist,25351,3,South Jeremy,"425 Norton Square, Port Sophie, SY7V 3PY",(0151) 496 0825,francesedwards@example.com,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
c0262a35,Jason,Fitzgerald,44,Male,1982,Married,Associate degree,Self-employed,,37901,3,Port Kimmouth,"229 Third Close, Denisstad, G36 9WU",+44(0)114 496 0718,vhughes@example.com,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
7cfb44a9,Kirsty,Thompson,53,Female,1973,Single,High school diploma/GED,Employed full-time,Geophysicist/field seismologist,32969,1,Jonesshire,"502 Maple Square, Edwardsville, LE27 2UT",+44(0)306 999 0648,phillipsutton@example.com,Reserved,"Quiet, prefers solitude or small groups","introverted, quiet, private",United Kingdom,en_GB
b966003a,Elliot,Stevenson,27,Male,1999,Married,Bachelor's degree,Employed full-time,Health and safety adviser,61314,4,South Simonport,"88 Third Square, South Kim, M5 5XZ",+44(0)116 496 0930,anngreen@example.com,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
6c35fb5b,Maureen,Shaw,50,Female,1976,Married,Master's degree,Unemployed,,9637,2,South Brian,"629 North Close, South Fiona, WR40 9XH",+44141 4960395,mcleankathryn@example.org,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
b0082b44,Laura,Clark,52,Female,1974,Married,Bachelor's degree,Disabled,,103790,2,Kimberleystad,"924 Lake Close, East Jacob, B7T 7SP",+44808 157 0497,max68@example.net,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
830c2bac,Adrian,Parkin,58,Male,1968,Married,Associate degree,Employed full-time,Special educational needs teacher,35351,2,Dickinsonside,"25 North Close, Port Stacey, HX65 2JS",0161 4960007,jmurphy@example.com,Anxious,Prone to worry and nervousness,"worried, nervous, apprehensive",United Kingdom,en_GB
3d72d1f0,Sylvia,Craig,68,Female,1958,Widowed,"Some college, no degree",Retired,,46420,1,Lake Terence,"39 North Close, Port Sara, BD9R 3XD",+441614960750,zcollins@example.org,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
3e3ea026,Callum,Banks,52,Male,1974,Married,Less than high school,Employed full-time,Primary school teacher,32437,2,North Kim,"820 Oak Street, Lake Lindseystad, S3S 5LW",+44(0)141 4960370,brookesangela@example.net,Pessimistic,"Tends to focus on negative aspects, expects the worst","negative, doubtful, cynical",United Kingdom,en_GB
f1af9267,Abigail,Henderson,54,Female,1972,Separated,"Some college, no degree",Employed full-time,Archaeologist,67889,3,Lake Francesca,"111 Third Close, South Craighaven, M08 9WX",028 9018 0688,amelia52@example.org,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
2af901cf,Tina,Parsons,61,Female,1965,Married,Less than high school,Employed full-time,"Engineer, maintenance",23130,3,New Bethanbury,"434 West Street, Lesleychester, L6 3UJ",(0121) 4960727,daviesbethany@example.com,Optimistic,"Generally positive outlook, sees the good in situations","positive, hopeful, cheerful",United Kingdom,en_GB
11209f16,Clare,Davies,20,Female,2006,Single,"Some college, no degree",Unemployed,,7292,1,Melaniemouth,"813 West Grove, Lake Martyn, W8C 7EE",+44(0)113 4960207,foxnatasha@example.net,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
0f0831ae,Josephine,Heath,98,Female,1928,Separated,Associate degree,Retired,,53357,2,Parkermouth,"156 Daisy Terrace, Daviesfurt, W0 8YX",(020) 74960426,paigebrown@example.org,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
b36ed8b9,Marc,Taylor,33,Male,1993,Divorced,Master's degree,Employed full-time,Phytotherapist,108156,1,Kaurfort,"325 School Terrace, South Owenmouth, S0H 9PZ",01514960225,potterroy@example.net,Calm,"Even-tempered, rarely shows strong emotions","peaceful, composed, steady",United Kingdom,en_GB
2f1cc40e,George,Wells,35,Male,1991,Single,Master's degree,Unemployed,,12964,2,New Clairechester,"241 East Road, Port Leonardville, EN69 3XD",+44(0)141 4960097,thurst@example.net,Reserved,"Quiet, prefers solitude or small groups","introverted, quiet, private",United Kingdom,en_GB
3ffbd769,Bryan,Lucas,81,Male,1945,Single,"Some college, no degree",Retired,,52400,2,Lake Lawrence,"756 West Street, New Anna, M2 1SE",029 2018 0306,qcollins@example.com,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
652b1c3e,Katie,Haynes,94,Female,1932,Married,"Some college, no degree",Retired,,27322,1,Robinberg,"340 Park Road, Deanfurt, PL1W 2AA",0113 496 0101,ahmedmichelle@example.net,Outgoing,"Social, enjoys being around people","social, extroverted, friendly",United Kingdom,en_GB
82601a53,Lynda,Chambers,63,Female,1963,Married,Master's degree,Unemployed,,8202,1,Lauraborough,"944 Amy Gardens, Port Kathleenville, S25 3FY",01154960384,nicholsondamien@example.org,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
e641e4e8,Robin,Brown,56,Male,1970,Married,Associate degree,Homemaker,,43719,2,Port Francesca,"695 Forest Close, Hussaintown, N5 9AJ",+44114 4960502,foxjoanne@example.com,Optimistic,"Generally positive outlook, sees the good in situations","positive, hopeful, cheerful",United Kingdom,en_GB
2457ae6d,Marian,Brown,55,Female,1971,Married,"Some college, no degree",Employed full-time,Secondary school teacher,37571,3,Parkermouth,"804 Hill Terrace, Hendersonmouth, SP96 0TS",0808 157 0622,kellytaylor@example.org,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
87705874,John,Harris,55,Male,1971,Domestic partnership,High school diploma/GED,Employed part-time,Industrial/product designer,21864,1,East Brendaview,"446 East Close, Edwardsfurt, L68 6QS",+44(0)909 8790442,connollylynda@example.org,Calm,"Even-tempered, rarely shows strong emotions","peaceful, composed, steady",United Kingdom,en_GB
296f9327,Diane,Murphy,28,Female,1998,Married,Bachelor's degree,Employed part-time,Medical technical officer,38505,1,West Duncan,"520 Sanders Square, Howardfort, TD7Y 2AP",(0161)4960191,hsmith@example.com,Outgoing,"Social, enjoys being around people","social, extroverted, friendly",United Kingdom,en_GB
460e54bf,Nicola,White,55,Female,1971,Married,Doctoral degree,Employed part-time,"Geologist, engineering",27363,2,Christopherton,"328 Reynolds Lane, Edwardton, BH1A 4XX",01144960466,frederick14@example.org,Pessimistic,"Tends to focus on negative aspects, expects the worst","negative, doubtful, cynical",United Kingdom,en_GB
94930196,Tony,Birch,40,Male,1986,Married,Associate degree,Unemployed,,11714,3,South Kevinhaven,"339 Ward Terrace, Aaronfort, CO91 4BQ",(029) 2018 0867,ubuckley@example.com,Laid-back,"Relaxed, goes with the flow","relaxed, easygoing, flexible",United Kingdom,en_GB
915ac51c,Georgia,Flynn,35,Female,1991,Single,Bachelor's degree,Employed part-time,Volunteer coordinator,21797,2,Woodsview,"713 Lake Close, Sandersmouth, HX3 8ET",+4420 7496 0508,masonstanley@example.net,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
5a12090c,Angela,Turner,60,Female,1966,Married,High school diploma/GED,Employed full-time,Writer,31612,2,Bethanchester,"77 Philip Crescent, Lowehaven, WN3E 8AW",(029) 2018977,kimberleywilson@example.org,Laid-back,"Relaxed, goes with the flow","relaxed, easygoing, flexible",United Kingdom,en_GB
3a5d531c,Vanessa,Ford,61,Female,1965,Divorced,High school diploma/GED,Retired,,40474,1,Port Chloeborough,"560 Green Street, Port Victoria, IV4Y 1DX",(0161) 496 0021,smithpamela@example.net,Outgoing,"Social, enjoys being around people","social, extroverted, friendly",United Kingdom,en_GB
34b9505c,Kate,Davies,90,Female,1936,Widowed,"Some college, no degree",Homemaker,,30794,2,Denishaven,"460 Elizabeth Street, Parkinsonton, N3 3DW",0141 496 0759,francesca08@example.com,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
f5745440,Connor,Burton,20,Male,2006,Single,High school diploma/GED,Employed full-time,Museum/gallery conservator,37117,1,North Hilary,"558 Lake Crescent, Turnermouth, M1T 3XW",+44(0)141 4960475,nhutchinson@example.org,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
a8bfb551,Jeremy,Gray,80,Male,1946,Married,Bachelor's degree,Employed full-time,"Surveyor, rural practice",52450,2,West Alanton,"99 Carroll Close, Griffinport, S2J 1LS",+44(0)20 74960369,julierobson@example.com,Laid-back,"Relaxed, goes with the flow","relaxed, easygoing, flexible",United Kingdom,en_GB
77093e45,Julian,Parker,52,Male,1974,Married,"Some college, no degree",Employed full-time,Fashion designer,63776,1,Harrisonmouth,"762 Philip Crescent, North Matthewbury, B7 5AT",(028) 9018461,dominic32@example.com,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
a6f8366f,Jordan,Lucas,41,Male,1985,Married,Master's degree,Employed part-time,Furniture conservator/restorer,18727,2,Rowehaven,"513 Rice Close, East Wendyside, N5 0EJ",01914960590,riceraymond@example.com,Laid-back,"Relaxed, goes with the flow","relaxed, easygoing, flexible",United Kingdom,en_GB
c0073dc1,Bruce,Coles,38,Male,1988,Domestic partnership,"Some college, no degree",Employed part-time,"Engineer, electronics",24396,2,Foxfurt,"271 Forest Close, Cookshire, B2U 3WB",(0808) 157 0344,alexwilliamson@example.org,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
